key,scientificName,latitude,longitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,projectId,individualCount,organismName,identificationVerificationStatus,higherClassification,recordNumber,http://unknown.org/taxonRankID,taxonConceptID,http://unknown.org/species,institutionKey,collectionKey,datasetID,eventID,institutionID,locality,type,organismRemarks,networkKeys,elevation,elevationAccuracy,samplingProtocol,nomenclaturalCode,higherGeography,county,verbatimCoordinateSystem,disposition,fieldNotes,startDayOfYear,http://unknown.org/CatalogNumberNumeric,ownerInstitutionCode,verbatimElevation,collectionID,http://unknown.org/LatestDateCollected,informationWithheld,identificationRemarks,dataGeneralizations,otherCatalogNumbers,preparations,continent,nomenclaturalStatus,fieldNumber,bibliographicCitation,habitat,endDayOfYear,materialSampleID,language,vernacularName,acceptedNameUsage,georeferenceVerificationStatus,georeferenceRemarks,parentNameUsageID,acceptedNameUsageID,accessRights,parentNameUsage,infraspecificEpithet,dynamicProperties,municipality,georeferenceProtocol,eventRemarks,organismID,establishmentMeans,reproductiveCondition,verbatimIdentification,name,http://unknown.org/recordID,rights,georeferenceSources,organismQuantityType,taxonRemarks,locationID,source,coordinatePrecision,previousIdentifications,typeStatus,georeferencedBy,georeferencedDate,http://unknown.org/rights,http://unknown.org/language,http://unknown.org/rightsHolder,associatedSequences,locationAccordingTo
1020041348,Pinus tabuliformis var. tabuliformis,26.57,100.2,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.878+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230691,6,7707728,194,640,3925,2684241,5285359,7230691,Pinus tabuliformis var. tabuliformis,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus tabuliformis,Pinus,tabuliformis,VARIETY,ACCEPTED,LC,NA,NA,NA,1916,5,19,1916-05-19T00:00:00,NA,2022-04-27T08:08:47.878+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Handel-Mazzetti, H. von",NA,FALSE,WGS84,Pinopsida,CN,China,NA,K000554079,NA,NA,Herbarium,1020041348,NA,http://specimens.kew.org/herbarium/K000554079,NA,K000554079,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,8734,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,3100,NA,NA,NA,Lijiang Xian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tabuliformis,NA,Lijiang Xian,NA,NA,NA,NA,NA,NA,Pinus tabuliformis var. tabuliformis,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020041116,Pinus armandii var. armandii,26.9,102.28,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.769+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,NA,NA,1914,3,31,1914-03-31T00:00:00,NA,2022-04-27T08:08:47.769+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Schneider, C.K.","Farjon, A.; Frankis, M.P.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553858,NA,NA,Herbarium,1020041116,NA,http://specimens.kew.org/herbarium/K000553858,NA,K000553858,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,612,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,"[""Pai kuo wan""]",NA,NA,,NA,NA,NA,NA,S Sichuan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,NA,S Sichuan,NA,NA,NA,NA,NA,NA,Pinus armandii var. armandii,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303801770,Pinus densata Mast.,30.368117,102.81464,"cdround,gass84,colmano,inmafu",f9336171-e9a9-4147-b9f6-2d6c133afffd,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-19T15:26:05.977+00:00,2022-04-27T08:06:50.193+00:00,110,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285192,6,7707728,194,640,3925,2684241,5285192,5285192,Pinus densata Mast.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus densata,Pinus,densata,SPECIES,ACCEPTED,LC,NA,NA,四川,1912,NA,NA,1912-01-01T00:00:00,NA,2022-04-27T08:06:50.193+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,T.H.Tu,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6670524,NA,NA,NA,1303801770,NA,6670524,NA,dbb51140-b6bf-11e1-8c2f-acd112e444a7,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,宝兴县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus densata Mast.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/5f5/6670524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020041330,Pinus densata Mast.,28.02,102.85,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.574+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285192,6,7707728,194,640,3925,2684241,5285192,5285192,Pinus densata Mast.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus densata,Pinus,densata,SPECIES,ACCEPTED,LC,NA,NA,NA,1908,6,21,1908-06-21T00:00:00,NA,2022-04-27T08:08:47.574+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Wilson, E.H.","Farjon, A.",FALSE,WGS84,Pinopsida,CN,China,NA,K000554021,NA,NA,Herbarium,1020041330,NA,http://specimens.kew.org/herbarium/K000554021,NA,K000554021,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,2500,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Xichang Xian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xichang Xian,NA,NA,NA,NA,NA,NA,Pinus densata Mast.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020041301,Pinus massoniana var. massoniana,29.37,103.08,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:24.900+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230694,6,7707728,194,640,3925,2684241,5285215,7230694,Pinus massoniana var. massoniana,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus massoniana,Pinus,massoniana,VARIETY,ACCEPTED,LC,NA,NA,NA,1907,8,9,1907-08-09T00:00:00,NA,2022-04-27T08:08:24.900+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Wilson, E.H.",NA,FALSE,WGS84,Pinopsida,CN,China,NA,K000553952,NA,NA,Herbarium,1020041301,NA,http://specimens.kew.org/herbarium/K000553952,NA,K000553952,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,1476,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,(Ta Wa Shan),NA,NA,,1050,NA,NA,NA,Daxiang Ling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,massoniana,NA,Daxiang Ling,NA,NA,NA,NA,NA,NA,Pinus massoniana var. massoniana,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2576163296,Pinus tabuliformis var. densata (Mast.) Rehd.,36.519977,103.891767,"gass84,incomis,inmafu",7e380070-f762-11e1-a439-00145eb45e9a,19456090-b49a-11d8-abeb-b8a03c50a862,60277b56-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-08-08T15:21:06.274+00:00,2022-08-08T16:14:31.142+00:00,273,19456090-b49a-11d8-abeb-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285193,6,7707728,194,640,3925,2684241,5285192,5285192,Pinus densata Mast.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus densata,Pinus,tabuliformis,VARIETY,SYNONYM,NA,NA,NA,NA,1904,6,NA,1904-06-01T00:00:00,NA,2022-08-08T16:14:31.142+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,TRUE,NA,Ernest Henry Wilson,NA,TRUE,WGS84,Pinopsida,CN,China,NA,560271,NA,NA,BOT,2576163296,NA,4870471c-72b8-4c98-9c81-cb615dd213ea,NA,BM000959861,NHMUK,NA,NA,NA,NA,NA,NA,NA,NA,Pinales; Pinaceae,3015,NA,NA,NA,1d808a7c-1f9e-4379-9616-edb749ecf10e,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Asia; China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NHMUK:ecatalogue:560271,NA,ASIA,NA,3015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,densata,"{""determinationfiledas"": [""Yes"", ""No"", ""No""], ""collectionkind"": ""Sheet"", ""created"": 1259335649000, ""associatedmediacount"": 2, ""project"": ""GPI Georeferencing"", ""determinationnames"": [""Pinus tabuliformis var. densata (Mast.) Rehder"", ""Pinus sinensis var. densata (Mast.) Shaw"", ""Pinus densata Mast.""], ""subdepartment"": ""Gen Herb""}",NA,Area polygon calculation M. Penn,NA,NA,NA,NA,NA,Pinus tabuliformis var. densata (Mast.) Rehd.,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISOTYPE,NA,NA,NA,NA,NA,NA,NA
1020041425,Pinus wallichiana var. wallichiana,30.7,77.85,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:25.128+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7071048,6,7707728,194,640,3925,2684241,5285074,7071048,Pinus wallichiana var. wallichiana,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,VARIETY,ACCEPTED,LC,NA,NA,NA,1897,4,8,1897-04-08T00:00:00,NA,2022-04-27T08:08:25.128+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Rich, H.H.","Farjon, A.",FALSE,WGS84,Pinopsida,IN,India,NA,K000554128,NA,NA,Herbarium,1020041425,NA,http://specimens.kew.org/herbarium/K000554128,NA,K000554128,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,91,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,2100,NA,NA,NA,Jaunsar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wallichiana,NA,Jaunsar,NA,NA,NA,NA,NA,NA,Pinus wallichiana var. wallichiana,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020039018,Pinus gerardiana Wall. ex D.Don,31.85,69.32,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:24.770+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285180,6,7707728,194,640,3925,2684241,5285180,5285180,Pinus gerardiana Wall. ex D.Don,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus gerardiana,Pinus,gerardiana,SPECIES,ACCEPTED,NT,NA,NA,NA,1897,5,27,1897-05-27T00:00:00,NA,2022-04-27T08:08:24.770+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Harsukh, [?]; Duthie, J.F.","Farjon, A.",FALSE,WGS84,Pinopsida,PK,Pakistan,NA,K000288358,NA,NA,Herbarium,1020039018,NA,http://specimens.kew.org/herbarium/K000288358,NA,K000288358,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,20655,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Zhob,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zhob,NA,NA,NA,NA,NA,NA,Pinus gerardiana Wall. ex D.Don,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020038987,Pinus gerardiana Wall. ex D.Don,35,69.35,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:46.238+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285180,6,7707728,194,640,3925,2684241,5285180,5285180,Pinus gerardiana Wall. ex D.Don,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus gerardiana,Pinus,gerardiana,SPECIES,ACCEPTED,NT,NA,NA,NA,1879,4,18,1879-04-18T00:00:00,NA,2022-04-27T08:08:46.238+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Aitchison, J.E.T.","Farjon, A.",FALSE,WGS84,Pinopsida,AF,Afghanistan,NA,K000288357,NA,NA,Herbarium,1020038987,NA,http://specimens.kew.org/herbarium/K000288357,NA,K000288357,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,113,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Kuram Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kuram Valley,NA,NA,NA,NA,NA,NA,Pinus gerardiana Wall. ex D.Don,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020041429,Pinus wallichiana var. wallichiana,33.93,69.5,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.881+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7071048,6,7707728,194,640,3925,2684241,5285074,7071048,Pinus wallichiana var. wallichiana,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,VARIETY,ACCEPTED,LC,NA,NA,NA,1879,4,27,1879-04-27T00:00:00,NA,2022-04-27T08:08:47.881+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Aitchison, J.E.T.","Farjon, A.",FALSE,WGS84,Pinopsida,AF,Afghanistan,NA,K000554126,NA,NA,Herbarium,1020041429,NA,http://specimens.kew.org/herbarium/K000554126,NA,K000554126,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,171,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,2400,NA,NA,NA,Kurrum Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wallichiana,NA,Kurrum Valley,NA,NA,NA,NA,NA,NA,Pinus wallichiana var. wallichiana,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020041384,Pinus wallichiana var. wallichiana,31.18,77.18,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.879+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7071048,6,7707728,194,640,3925,2684241,5285074,7071048,Pinus wallichiana var. wallichiana,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,VARIETY,ACCEPTED,LC,NA,NA,NA,1878,5,13,1878-05-13T00:00:00,NA,2022-04-27T08:08:47.879+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Gamble, J.S.","Farjon, A.",FALSE,WGS84,Pinopsida,IN,India,NA,K000554118,NA,NA,Herbarium,1020041384,NA,http://specimens.kew.org/herbarium/K000554118,NA,K000554118,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,6029A,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wallichiana,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana var. wallichiana,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020041399,Pinus wallichiana var. wallichiana,31.12,77.15,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:25.127+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7071048,6,7707728,194,640,3925,2684241,5285074,7071048,Pinus wallichiana var. wallichiana,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,VARIETY,ACCEPTED,LC,NA,NA,NA,1877,6,10,1877-06-10T00:00:00,NA,2022-04-27T08:08:25.127+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Gamble, J.S.","Farjon, A.",FALSE,WGS84,Pinopsida,IN,India,NA,K000554120,NA,NA,Herbarium,1020041399,NA,http://specimens.kew.org/herbarium/K000554120,NA,K000554120,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,4344A,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,2100,NA,NA,NA,Shimla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wallichiana,NA,Shimla,NA,NA,NA,NA,NA,NA,Pinus wallichiana var. wallichiana,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020041263,Pinus roxburghii Sarg.,27.28,88.27,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:25.120+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285084,6,7707728,194,640,3925,2684241,5285084,5285084,Pinus roxburghii Sarg.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus roxburghii,Pinus,roxburghii,SPECIES,ACCEPTED,LC,NA,NA,NA,1874,11,24,1874-11-24T00:00:00,NA,2022-04-27T08:08:25.120+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,leg. ign.,"Farjon, A.",FALSE,WGS84,Pinopsida,IN,India,NA,K000554107,NA,NA,Herbarium,1020041263,NA,http://specimens.kew.org/herbarium/K000554107,NA,K000554107,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,"""C.h.""1113",NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus roxburghii Sarg.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2576163286,Pinus sinensis Lamb.,36.519977,103.891767,"gass84,incomis,inmafu",7e380070-f762-11e1-a439-00145eb45e9a,19456090-b49a-11d8-abeb-b8a03c50a862,60277b56-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-08-08T15:21:06.274+00:00,2022-08-08T16:13:53.704+00:00,273,19456090-b49a-11d8-abeb-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,8109675,6,7707728,194,640,3925,2684241,8109675,8109675,Pinus sinensis Lamb.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus sinensis,Pinus,sinensis,SPECIES,ACCEPTED,NE,NA,NA,NA,1861,10,NA,1861-10-01T00:00:00,NA,2022-08-08T16:13:53.704+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,Fortune,NA,FALSE,WGS84,Pinopsida,CN,China,NA,560263,NA,NA,BOT,2576163286,NA,92808f02-6350-4240-8350-b718c6f3fb93,NA,BM000959860,NHMUK,NA,NA,NA,NA,NA,NA,NA,NA,Pinales; Pinaceae,s.n.,NA,NA,NA,1d808a7c-1f9e-4379-9616-edb749ecf10e,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Asia; China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NHMUK:ecatalogue:560263,NA,ASIA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""determinationfiledas"": [""Yes"", ""No""], ""collectionkind"": ""Sheet"", ""created"": 1259335003000, ""associatedmediacount"": 2, ""project"": ""GPI Georeferencing"", ""determinationnames"": [""Pinus sinensis Lamb."", ""Pinus tabuliformis Carrière""], ""subdepartment"": ""Gen Herb""}",NA,Area polygon calculation M. Penn,NA,NA,NA,NA,NA,Pinus sinensis Lamb.,NA,NA,NA,NA,NA,NA,NA,NA,NA,TYPE,NA,NA,NA,NA,NA,NA,NA
