key,scientificName,latitude,longitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,gbifID,verbatimLocality,collectionCode,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,elevation,institutionKey,collectionKey,recordNumber,habitat,dataGeneralizations,http://unknown.org/recordID,municipality,county,locality,locationRemarks,rights,startDayOfYear,accessRights,higherClassification,collectionID,coordinatePrecision,organismQuantityType,type,preparations,nomenclaturalCode,institutionID,previousIdentifications,ownerInstitutionCode,reproductiveCondition,networkKeys,fieldNumber,eventID,individualCount,lifeStage,continent,higherGeography,endDayOfYear,materialSampleID,disposition,associatedSequences,taxonConceptID,elevationAccuracy,samplingProtocol,verbatimCoordinateSystem,fieldNotes,http://unknown.org/CatalogNumberNumeric,verbatimElevation,http://unknown.org/LatestDateCollected,otherCatalogNumbers,language,identificationRemarks,projectId,depth,depthAccuracy,datasetID,associatedReferences,nameAccordingTo,acceptedNameUsage,locationID,bibliographicCitation,parentNameUsage,vernacularName,taxonRemarks,establishmentMeans,georeferencedBy,georeferenceVerificationStatus,georeferenceSources,dynamicProperties,georeferenceProtocol,georeferencedDate,nomenclaturalStatus,eventRemarks,organismID,organismName,http://unknown.org/taxonRankID,http://unknown.org/species,source,http://unknown.org/recordEnteredBy,name,georeferenceRemarks,island,http://unknown.org/rights,http://unknown.org/language,http://unknown.org/rightsHolder,verbatimSRS,verbatimTaxonRank,verbatimDepth
919591873,Pinus armandii Franch.,25.012526,102.700013,"cdround,gass84,colmano,inmafu",1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48.370+00:00,2022-04-27T07:26:40.467+00:00,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,浜戝崡,1955,NA,NA,1955-01-01T00:00:00,NA,2022-04-27T07:26:40.467+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,璐瑰痉缃楀か锛屾灄濂戝か鏂熀,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6671248,NA,NA,NA,919591873,NA,NA,6671248,NA,dbb3c916-b6bf-11e1-8c2f-acd112e444a7,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,"鏄嗘槑甯?""瑗垮寳25鍏噷",娓╂硥;鏉炬灄涓€浣戣湑鍓?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/350/6671248,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA
2417449599,Pinus armandii Franch.,33.97,107.24,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:08.214+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,闄曡タ,1955,NA,NA,1955-01-01T00:00:00,NA,2022-04-27T07:34:08.214+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,绉?娈?鐢?鐜?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6813542,NA,NA,NA,2417449599,NA,NA,6813542,NA,1375653,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,澶櫧鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6813542,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417452350,Pinus armandii Franch.,33.97,107.24,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:05.318+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,闄曡タ,1955,NA,NA,1955-01-01T00:00:00,NA,2022-04-27T07:34:05.318+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,娉扮敯娈?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671457,NA,NA,NA,2417452350,NA,NA,6671457,NA,3294,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,澶櫧鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671457,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417456263,Pinus armandii Franch.,33.97,107.24,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:08.357+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,闄曡タ,1955,NA,NA,1955-01-01T00:00:00,NA,2022-04-27T07:34:08.357+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,姹彂缂?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671355,NA,NA,NA,2417456263,NA,NA,6671355,NA,3397,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,澶櫧鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671355,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1031010027,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.063+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.063+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032868,NA,NA,NA,1031010027,NA,NA,5032868,NA,e5c21292-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?澶х偖灞辩姘存矡鑷虫睙澶ф矡闂村皬璺晶鍧′笂,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/bac/5032868,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1031010033,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.064+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.064+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032852,NA,NA,NA,1031010033,NA,NA,5032852,NA,e5c217f0-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?闆呮媺涔′笁閬撴ˉ鐚虹碃鍩ф矡鍧′笂,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/6a9/5032852,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1031010035,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.065+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.065+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032859,NA,NA,NA,1031010035,NA,NA,5032859,NA,e5c215b0-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?姒嗘灄涔″啘鍦烘按娌熷乏渚?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/2b4/5032859,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,,
1031010041,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.068+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.068+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032881,NA,NA,NA,1031010041,NA,NA,5032881,NA,e5c20e30-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?闆呮媺涔′笁閬撴ˉ榛戠偔娌熸灄涓?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/047/5032881,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,,
1031010042,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.067+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.067+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032880,NA,NA,NA,1031010042,NA,NA,5032880,NA,e5c20e9f-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?澶х偖灞变腑璋风姘存矡鑷虫睙澶ф矡闂村皬璺晶鍧′笅,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/096/5032880,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1031010045,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.068+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.068+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032893,NA,NA,NA,1031010045,NA,NA,5032893,NA,e5c2096a-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?澶х偖灞变腑璋疯€侀甫鍧笅闈㈠皬璺晶鍧′笂,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/df9/5032893,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1031010046,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.052+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.052+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032848,NA,NA,NA,1031010046,NA,NA,5032848,NA,e5c21938-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?姒嗘灄涔￠椹ˉ鍐滃満娌熷潯涓?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/8fe/5032848,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,,
1031010047,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.052+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.052+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032867,NA,NA,NA,1031010047,NA,NA,5032867,NA,e5c21302-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?澶х偖灞辩姘存矡鑷虫睙澶ф矡闂村皬璺晶鍧′笂,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/e6c/5032867,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1031010051,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.054+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.054+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032854,NA,NA,NA,1031010051,NA,NA,5032854,NA,e5c21781-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?闆呮媺涔′笁閬撴ˉ瀹嬪娌熷潯涓婅矾渚?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/00f/5032854,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,,
1031010055,Pinus armandii Franch.,30.055305,101.96483,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.055+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1953,NA,NA,1953-01-01T00:00:00,NA,2022-04-27T07:43:54.055+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,钂嬪叴楹?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032856,NA,NA,NA,1031010055,NA,NA,5032856,NA,e5c21690-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,搴峰畾鍘?鍐滃満鑳屽北鍧′笂,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/786/5032856,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
